Motif_name	Motif_ID	TF_Species	TF_ID	Family_ID	TSource_ID	MSource_ID	DBID	TF_Name	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID.1	Motif_Type	MSource_Identifier	MSource_Type	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	uniprot.Swiss-Prot	uniprot.TrEMBL
M00160_2.00_Foxj3_Mus_musculus	M00160_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS02_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_0982	PBM	Badis09	PBM	19443739	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M00792_2.00_Foxp2_Mus_musculus	M00792_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS17_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	pTH1288	PBM	DREAM_contest	PBM	23354101	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M00793_2.00_Foxp1_Mus_musculus	M00793_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS17_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	pTH3855	PBM	DREAM_contest	PBM	23354101	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M00797_2.00_Foxo3_Mus_musculus	M00797_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS17_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	pTH3749	PBM	DREAM_contest	PBM	23354101	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M00798_2.00_Foxo6_Mus_musculus	M00798_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS17_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	pTH3477	PBM	DREAM_contest	PBM	23354101	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M01981_2.00_Foxj3_Mus_musculus	M01981_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	pTH6591	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M01982_2.00_Foxc1_Mus_musculus	M01982_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	pTH2673	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M01988_2.00_SPU_025010_Strongylocentrotus_purpuratus	M01988_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	pTH6641	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M03055_2.00_Foxj3_Mus_musculus	M03055_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M03056_2.00_Foxj3_Mus_musculus	M03056_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M03057_2.00_Foxj3_Mus_musculus	M03057_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_3	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M03058_2.00_Foxj3_Mus_musculus	M03058_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_4	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M03059_2.00_Foxc1_Mus_musculus	M03059_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	Foxc1_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M03060_2.00_Foxc1_Mus_musculus	M03060_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	Foxc1_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M03753_2.00_FoxP_Drosophila_melanogaster	M03753_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	CG16899_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M06201_2.00_FoxP_Drosophila_melanogaster	M06201_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS19_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	CG16899_SANGER_5_FBgn0037735	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M06202_2.00_FoxP_Drosophila_melanogaster	M06202_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS19_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	CG2052_SANGER_2.5_FBgn0039905	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M06203_2.00_FoxP_Drosophila_melanogaster	M06203_2.00	Homo_sapiens	T185772_2.00	F196_2.00	TS12_2.00	MS19_2.00	ENSG00000137166	FOXP4	I	Forkhead	Forkhead	1	0.663506654180558	CG2052_SOLEXA_2.5_FBgn0039905	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q8IVH2	['B7ZBM3', 'A2A312']
M00160_2.00_Foxj3_Mus_musculus	M00160_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS02_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_0982	PBM	Badis09	PBM	19443739	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M00790_2.00_Foxj2_Mus_musculus	M00790_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS17_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	pTH3043	PBM	DREAM_contest	PBM	23354101	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M00791_2.00_Foxg1_Mus_musculus	M00791_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS17_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	pTH2846	PBM	DREAM_contest	PBM	23354101	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M01228_2.00_foxe3_Xenopus_tropicalis	M01228_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS57_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	pTH9824	PBM	TF_Evolution	PBM	None	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M01974_2.00_CBG14280_Caenorhabditis_briggsae	M01974_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	pTH6734	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M01980_2.00_Foxj2_Mus_musculus	M01980_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	pTH6638	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M01981_2.00_Foxj3_Mus_musculus	M01981_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	pTH6591	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M01985_2.00_foxg1a_Oryzias_latipes	M01985_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	pTH6729	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M01986_2.00_slp1_Drosophila_melanogaster	M01986_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	pTH6549	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M01987_2.00_SPU_007644_Strongylocentrotus_purpuratus	M01987_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	pTH6497	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03052_2.00_Foxg1_Mus_musculus	M03052_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	Foxg1_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03053_2.00_Foxg1_Mus_musculus	M03053_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	Foxg1_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03054_2.00_Foxg1_Mus_musculus	M03054_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	Foxg1_3	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03055_2.00_Foxj3_Mus_musculus	M03055_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03056_2.00_Foxj3_Mus_musculus	M03056_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03057_2.00_Foxj3_Mus_musculus	M03057_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_3	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03058_2.00_Foxj3_Mus_musculus	M03058_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_4	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03736_2.00_slp1_Drosophila_melanogaster	M03736_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	slp1_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03737_2.00_slp1_Drosophila_melanogaster	M03737_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	slp1_2	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03738_2.00_slp2_Drosophila_melanogaster	M03738_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	slp2_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03739_2.00_fd59A_Drosophila_melanogaster	M03739_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	fd59A_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03740_2.00_fd59A_Drosophila_melanogaster	M03740_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	fd59A_2	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03741_2.00_fd59A_Drosophila_melanogaster	M03741_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	fd59A_3	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M03742_2.00_fd59A_Drosophila_melanogaster	M03742_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	fd59A_4	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M06195_2.00_slp1_Drosophila_melanogaster	M06195_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS19_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	slp1_NAR_FBgn0003430	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M06196_2.00_slp2_Drosophila_melanogaster	M06196_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS19_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	slp2_SANGER_5_FBgn0004567	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M09669_2.00_slp1_Drosophila_melanogaster	M09669_2.00	Homo_sapiens	T185796_2.00	F196_2.00	TS12_2.00	MS29_2.00	ENSG00000186766	FOXI2	I	Forkhead	Forkhead	1	0.663506654180558	slp1	Misc	iDMMPMM	Misc	20067172	January 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q6ZQN5	None
M00160_2.00_Foxj3_Mus_musculus	M00160_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS02_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_0982	PBM	Badis09	PBM	19443739	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M00164_2.00_Foxl1_Mus_musculus	M00164_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS02_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxl1_2809	PBM	Badis09	PBM	19443739	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M00790_2.00_Foxj2_Mus_musculus	M00790_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS17_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH3043	PBM	DREAM_contest	PBM	23354101	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M00791_2.00_Foxg1_Mus_musculus	M00791_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS17_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH2846	PBM	DREAM_contest	PBM	23354101	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M00796_2.00_Foxc2_Mus_musculus	M00796_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS17_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH3796	PBM	DREAM_contest	PBM	23354101	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01228_2.00_foxe3_Xenopus_tropicalis	M01228_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS57_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH9824	PBM	TF_Evolution	PBM	None	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01974_2.00_CBG14280_Caenorhabditis_briggsae	M01974_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH6734	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01980_2.00_Foxj2_Mus_musculus	M01980_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH6638	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01981_2.00_Foxj3_Mus_musculus	M01981_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH6591	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01982_2.00_Foxc1_Mus_musculus	M01982_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH2673	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01984_2.00_Gm5294_Mus_musculus	M01984_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH3802	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01985_2.00_foxg1a_Oryzias_latipes	M01985_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH6729	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01986_2.00_slp1_Drosophila_melanogaster	M01986_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH6549	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01987_2.00_SPU_007644_Strongylocentrotus_purpuratus	M01987_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH6497	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01988_2.00_SPU_025010_Strongylocentrotus_purpuratus	M01988_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH6641	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M01992_2.00_NCU06173_Neurospora_crassa	M01992_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS64_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	pTH8896	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03052_2.00_Foxg1_Mus_musculus	M03052_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxg1_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03053_2.00_Foxg1_Mus_musculus	M03053_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxg1_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03054_2.00_Foxg1_Mus_musculus	M03054_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxg1_3	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03055_2.00_Foxj3_Mus_musculus	M03055_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03056_2.00_Foxj3_Mus_musculus	M03056_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03057_2.00_Foxj3_Mus_musculus	M03057_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_3	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03058_2.00_Foxj3_Mus_musculus	M03058_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_4	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03059_2.00_Foxc1_Mus_musculus	M03059_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxc1_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03060_2.00_Foxc1_Mus_musculus	M03060_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS33_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	Foxc1_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03736_2.00_slp1_Drosophila_melanogaster	M03736_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	slp1_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03737_2.00_slp1_Drosophila_melanogaster	M03737_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	slp1_2	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03738_2.00_slp2_Drosophila_melanogaster	M03738_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	slp2_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
M03739_2.00_fd59A_Drosophila_melanogaster	M03739_2.00	Homo_sapiens	T185805_2.00	F196_2.00	TS12_2.00	MS45_2.00	ENSG00000214336	FOXI3	I	Forkhead	Forkhead	1	0.663506654180558	fd59A_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	A8MTJ6	None
